evidence_id,property_id,source_id,claim_type,claim_value,confidence_contribution,evidence_note
ev-minneapolis-assessing-2023-parcel-0102924210078,parcel-0102924210078,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924210078,parcel-0102924210078,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924210078,parcel-0102924210078,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924210078,parcel-0102924210078,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924220126,parcel-0102924220126,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924220126,parcel-0102924220126,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924220126,parcel-0102924220126,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924220126,parcel-0102924220126,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924220126,parcel-0102924220126,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924230079,parcel-0102924230079,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924230079,parcel-0102924230079,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924230079,parcel-0102924230079,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924230079,parcel-0102924230079,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924230079,parcel-0102924230079,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924240052,parcel-0102924240052,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924240052,parcel-0102924240052,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924240052,parcel-0102924240052,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924240052,parcel-0102924240052,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924240052,parcel-0102924240052,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924310003,parcel-0102924310003,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924310003,parcel-0102924310003,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924310003,parcel-0102924310003,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924310003,parcel-0102924310003,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924310003,parcel-0102924310003,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924320080,parcel-0102924320080,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924320080,parcel-0102924320080,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924320080,parcel-0102924320080,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924320080,parcel-0102924320080,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924320080,parcel-0102924320080,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924320104,parcel-0102924320104,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924320104,parcel-0102924320104,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924320104,parcel-0102924320104,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924320104,parcel-0102924320104,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924320104,parcel-0102924320104,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924330085,parcel-0102924330085,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924330085,parcel-0102924330085,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924330085,parcel-0102924330085,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924330085,parcel-0102924330085,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924330085,parcel-0102924330085,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924330145,parcel-0102924330145,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924330145,parcel-0102924330145,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-0102924330145,parcel-0102924330145,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-0102924330145,parcel-0102924330145,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-0102924330145,parcel-0102924330145,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-0102924420057,parcel-0102924420057,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-0102924420057,parcel-0102924420057,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
